0.000000,119.522786
3.000000,166.808079
9.000000,168.357489
13.000000,169.010391
16.000000,169.757434
16.000000,169.757434
31.000000,161.639753
53.000000,162.518889
61.000000,161.099876
77.000000,163.699213
102.000000,159.669573
107.000000,151.901109
133.000000,135.490657
136.000000,137.451515
151.000000,146.841869
166.000000,161.221031
192.000000,151.835246
202.000000,169.940399
211.000000,167.969370
234.000000,165.447952
244.000000,157.059169
256.000000,153.731646
267.000000,149.355079
272.000000,228.949920
290.000000,227.182882
304.000000,227.199163
323.000000,219.341256
334.000000,220.132723
359.000000,209.528387
378.000000,218.796500
405.000000,232.794917
417.000000,244.859175
423.000000,247.032036
440.000000,241.850672
466.000000,233.852276
478.000000,238.848083
491.000000,252.501132
497.000000,250.302306
516.000000,252.416051
529.000000,249.019111
543.000000,250.019674
568.000000,254.331724
573.000000,253.392308
599.000000,253.429099
603.000000,252.031677
618.000000,247.376764
646.000000,251.714661
648.000000,251.538217
688.000000,242.808308
693.000000,249.143381
708.000000,258.013642
729.000000,276.524783
738.000000,268.842307
740.000000,270.273951
757.000000,167.428392
774.000000,185.402210
791.000000,182.011920
799.000000,160.614790
825.000000,180.364741
831.000000,175.077966
859.000000,169.588844
859.000000,169.588844
874.000000,163.408133
889.000000,155.262103
919.000000,143.070316
921.000000,142.461882
946.000000,163.313289
952.000000,159.178660
975.000000,159.605080
979.000000,157.785791
1003.000000,151.444384
1020.000000,144.257562
1034.000000,146.916055
1043.000000,150.356002
1063.000000,153.928453
1070.000000,160.776228
1098.000000,162.843667
1103.000000,164.473844
1132.000000,175.874943
1149.000000,174.533763
1170.000000,221.945067
1178.000000,217.200512
1190.000000,214.325977
1215.000000,218.412183
1222.000000,187.311919
1269.000000,199.380433
1296.000000,208.111925
1301.000000,212.868618
1319.000000,160.933045
1340.000000,165.194985
1351.000000,175.141724
1356.000000,170.116238
1404.000000,165.836841
1409.000000,163.334889
1415.000000,98.739613
1416.000000,98.591260
1439.000000,193.707399
1446.000000,199.248096
1472.000000,211.214306
1487.000000,200.605345
1493.000000,201.183363
1517.000000,203.237327
1526.000000,213.392671
1536.000000,209.090006
1564.000000,197.847405
1568.000000,198.494427
1583.000000,214.980663
1605.000000,216.305266
1627.000000,209.773442
1629.000000,210.664309
1644.000000,95.496263
1672.000000,114.730772
1673.000000,116.394926
1687.000000,110.984138
1689.000000,189.392041
1702.000000,111.894863
1718.000000,105.966969
1747.000000,98.053940
1749.000000,97.136577
1766.000000,196.704335
1777.000000,191.321007
1798.000000,184.955415
1807.000000,175.693050
1825.000000,174.656595
1850.000000,164.289296
1868.000000,172.218763
1883.000000,182.267794
1883.000000,182.267794
1906.000000,114.483142
